date,close,log_return,rolling_vol,hmm_state,hmm_regime,hmm_confidence,hmm_prob_state_0,hmm_prob_state_1,hmm_prob_state_2,hmm_prob_state_3
2007-08-09,4403.2,-0.0132879579170497,0.0166394630858472,3,High-Vol,0.99991700969312,3.444012127169065e-48,8.299030731483524e-05,3.311997946409719e-14,0.99991700969312
2007-08-10,4333.35,-0.0159906343769558,0.016663258958582,3,High-Vol,0.9997139437128764,4.1817048174918118e-47,0.0002860562867847039,3.1395313847094098e-15,0.9997139437128764
2007-08-13,4373.65,0.0092569858231701,0.0168350197234427,3,High-Vol,0.9966567777399291,3.364445642697849e-48,0.0033432222608005815,1.7848343142203556e-15,0.9966567777399291
2007-08-14,4370.2,-0.0007891261124177,0.0168299962720863,3,High-Vol,0.932811528051489,1.230288874588385e-50,0.06718847194793025,1.6115009103140052e-14,0.932811528051489
2007-08-16,4178.6,-0.0448325124446157,0.0194100206791538,1,Bear,0.9863889362111877,1.7922859142635546e-76,0.9863889362111877,9.793345127610739e-29,0.01361106378842897
2007-08-17,4108.05,-0.0170277988408414,0.0191694287219511,1,Bear,0.9976324353493526,5.753010030015526e-84,0.9976324353493526,3.811813807297071e-28,0.0023675646504333794
2007-08-20,4209.05,0.0242885056589516,0.0202473884662431,1,Bear,0.9999297083399373,3.4452658797382107e-94,0.9999297083399373,4.874289921704768e-34,7.029166093245324e-05
2007-08-21,4074.9,-0.032390762509706,0.0208360617537999,1,Bear,0.9999995946437505,5.696357898110694e-108,0.9999995946437505,9.42170260778643e-41,4.0535713387158515e-07
2007-08-22,4153.15,0.0190208759505195,0.0215548362382645,1,Bear,0.999999658610308,1.1021608786099017e-117,0.999999658610308,2.923939821015373e-45,3.413902004837483e-07
2007-08-23,4114.95,-0.0092403990780107,0.0215699124293386,1,Bear,0.9999997382201743,6.8084396135399025e-121,0.9999997382201743,4.460094177962229e-44,2.6178029033915114e-07
2007-08-24,4190.15,0.0181098494290052,0.0220520833633384,1,Bear,0.9999996232291578,3.159891199117101e-121,0.9999996232291578,5.061201769052763e-47,3.767705072265759e-07
2007-08-27,4302.6,0.0264829583185154,0.0216186114537111,1,Bear,0.999860085242381,2.2438716994338528e-113,0.999860085242381,8.666336807446985e-40,0.00013991475804580111
2007-08-28,4320.7,0.004197935032026,0.0216579072460706,1,Bear,0.9933457993843546,1.5077313093440815e-101,0.9933457993843546,3.891760252469238e-35,0.0066542006147381596
2007-08-29,4359.3,0.0088940678461496,0.0212299815987263,1,Bear,0.8976277417750298,1.1612533383885011e-94,0.8976277417750298,9.562547968608389e-33,0.10237225822501347
2007-08-30,4412.3,0.0120846014405112,0.0192894325413486,3,High-Vol,0.7564273573410931,2.9203709273316916e-77,0.24357264265860784,1.364964818253619e-22,0.7564273573410931
2007-08-31,4464.0,0.0116491296258755,0.0194410854689213,3,High-Vol,0.9118501094985834,9.502812670608663e-70,0.08814989050051082,1.1009281653625849e-22,0.9118501094985834
2007-09-03,4474.75,0.0024052591654625,0.019326270111207,3,High-Vol,0.9745389182884704,1.4981887075544823e-67,0.025461081711158472,1.0374961584634014e-21,0.9745389182884704
2007-09-04,4479.25,0.0010051374533981,0.0190005489733592,3,High-Vol,0.9906945224330909,2.459042548968886e-67,0.009305477567711721,3.3671116583007982e-21,0.9906945224330909
2007-09-05,4475.85,-0.0007593438740763,0.0189994052897431,3,High-Vol,0.9976273176738121,9.395440543056172e-65,0.0023726823266235725,1.517653601274891e-20,0.9976273176738121
2007-09-06,4518.6,0.0095059335294302,0.0183566363932127,3,High-Vol,0.9994095621692427,3.0887304735224704e-64,0.0005904378299781223,2.1798069552397802e-20,0.9994095621692427
2007-09-07,4509.5,-0.0020159287295982,0.0180777761847147,3,High-Vol,0.9999137209639751,5.34624386330727e-59,8.627903614709524e-05,6.550913149354504e-18,0.9999137209639751
2007-09-10,4507.85,-0.0003659611789305,0.0176281303631043,3,High-Vol,0.999985853257407,4.5216424394897174e-51,1.4146742003616886e-05,4.98495507215017e-15,0.999985853257407
2007-09-11,4497.05,-0.002398695194475,0.0175672448876017,3,High-Vol,0.9999914334515274,2.699031275740504e-48,8.566548704024897e-06,2.9326133891948408e-15,0.9999914334515274
2007-09-12,4496.85,-4.447458833939375e-05,0.0175631692988669,3,High-Vol,0.9999919725009266,3.4916804655638156e-48,8.027498625879167e-06,5.975294544645334e-15,0.9999919725009266
2007-09-13,4528.95,0.007112972886583,0.0137996131116039,3,High-Vol,0.9998194753027202,6.178183537320816e-30,8.075246556734396e-06,0.00017244945091581966,0.9998194753027202
2007-09-14,4518.0,-0.0024207065026522,0.0129894599086985,3,High-Vol,0.9840564701821631,1.3167757679714837e-18,2.2772335655864094e-05,0.015920757481529806,0.9840564701821631
2007-09-17,4494.65,-0.005181617447469,0.0123109091001042,3,High-Vol,0.845701364091256,1.785488838014272e-14,2.215284544728544e-05,0.1542764830629373,0.845701364091256
2007-09-18,4546.2,0.0114039185849031,0.0091106779741733,3,High-Vol,0.516855279386627,1.9070505770792276e-08,0.0002702553666465568,0.482874446175837,0.516855279386627
2007-09-19,4732.35,0.0401301886946977,0.0116357227238402,3,High-Vol,0.5025804740301661,2.669912246927377e-15,0.0001970686327228756,0.49722245733763926,0.5025804740301661
2007-09-20,4747.55,0.0032067876297741,0.0110669224624283,2,Sideways,0.9602906748441902,4.127683953686083e-11,0.00011926043905326384,0.9602906748441902,0.03959006467586746
2007-09-21,4837.55,0.0187796987120803,0.0111027917445664,2,Sideways,0.9961667182417623,1.271911216805249e-10,0.00010434757630420754,0.9961667182417623,0.003728934054951194
2007-09-24,4932.2,0.0193767417605157,0.0105527501186052,2,Sideways,0.9997076104252324,1.4674314606992384e-09,0.00010516676780138996,0.9997076104252324,0.00018722133907540307
2007-09-25,4938.85,0.0013473745966325,0.0106092449845025,2,Sideways,0.9998541344467957,8.617648622062388e-10,0.00011594195820049549,0.9998541344467957,2.9922733690384017e-05
2007-09-26,4940.5,0.0003340300759343,0.0106878424337658,2,Sideways,0.9997015897868162,5.655611297705927e-10,0.00023762274386584836,0.9997015897868162,6.0786903163988195e-05
2007-09-27,5000.55,0.0120813657316636,0.0106877496126295,2,Sideways,0.9976857906941831,7.097562811291038e-10,0.0018798117193359785,0.9976857906941831,0.00043439687659844
2007-09-28,5021.35,0.0041509154682239,0.0106199664716671,2,Sideways,0.9682534632923318,1.5288674721635588e-10,0.027663294869386627,0.9682534632923318,0.004083241685590036
2007-10-01,5068.95,0.0094348737103188,0.0106151453917156,2,Sideways,0.7328251667769149,5.25314121865712e-12,0.25296230703018696,0.7328251667769149,0.01421252618682032
2007-10-03,5210.8,0.0275996992781851,0.011550176457706,1,Bear,0.7505934433392966,1.6889904766788622e-15,0.7505934433392966,0.23607472459993709,0.01333183206040636
2007-10-04,5208.65,-0.0004126897351616,0.0115372817707684,1,Bear,0.7807441916788731,1.006453946939586e-12,0.7807441916788731,0.21171026395714998,0.007545544363602603
2007-10-05,5185.85,-0.0043869424341697,0.0118298248644781,1,Bear,0.8342103371898341,1.8280946664755498e-13,0.8342103371898341,0.15066630914149415,0.015123353669283428
2007-10-08,5085.1,-0.0196190676814017,0.013112371532155,1,Bear,0.9685695713759233,2.1726759635628398e-20,0.9685695713759233,0.004740218751241596,0.026690209872626696
2007-10-09,5327.25,0.0465204625733532,0.0158240572445482,1,Bear,0.9989401295182594,2.5738573788237024e-38,0.9989401295182594,1.3816771497352041e-11,0.0010598704685829778
2007-10-10,5441.45,0.021210411905034,0.0158605206462378,1,Bear,0.9998653917010745,1.7855791616369196e-40,0.9998653917010745,1.714280776632825e-11,0.00013460828097145033
2007-10-11,5524.85,0.0152105282450742,0.0157421521714054,1,Bear,0.9999862470849469,8.699339979822056e-41,0.9999862470849469,3.5369452772356926e-12,1.3752911197098223e-05
2007-10-12,5428.25,-0.0176392993222559,0.0169333145083899,1,Bear,0.9999970665255485,1.8706788960506583e-51,0.9999970665255485,1.4807156956805297e-16,2.9334743646224825e-06
2007-10-15,5670.4,0.0436428635968258,0.0183624597584856,1,Bear,0.9999997985760477,1.8404605570607752e-66,0.9999997985760477,2.15893956862307e-22,2.0142372613074383e-07
2007-10-16,5668.05,-0.0004145187452691,0.0181663384667318,1,Bear,0.9999996835668344,2.1046786067730328e-68,0.9999996835668344,1.1312483361366009e-20,3.164331479200091e-07
2007-10-17,5559.3,-0.0193729421873649,0.0194423491492593,1,Bear,0.9999999333758773,1.73733275982659e-78,0.9999999333758773,2.117738858260809e-25,6.662415511670642e-08
2007-10-18,5351.0,-0.0381887417267682,0.0208994750519196,1,Bear,0.9999999660758482,9.972529508182137e-96,0.9999999660758482,7.4497495471432595e-34,3.3923968593383653e-08
2007-10-19,5215.3,-0.0256868461647585,0.0220785120997928,1,Bear,0.9999999047449865,7.000566753525479e-106,0.9999999047449865,1.7279743995564997e-37,9.525449089910065e-08
2007-10-22,5184.0,-0.0060196541144354,0.021942024501924,1,Bear,0.9999963518178601,1.0778902668368023e-105,0.9999963518178601,3.656679469529965e-35,3.6481815106069496e-06
2007-10-23,5473.7,0.0543778455361828,0.0245225318889873,1,Bear,0.9999999997926352,3.833291338328907e-139,0.9999999997926352,1.8120773625031303e-52,2.0675894962838406e-10
2007-10-24,5496.15,0.0040930425378755,0.0245074596023103,1,Bear,0.9999999928877514,2.0016803569276521e-143,0.9999999928877514,2.125229963283057e-49,7.111542737748873e-09
2007-10-25,5568.95,0.0131586791706143,0.0245371860221394,1,Bear,0.9999999972133082,2.9966123595601434e-142,0.9999999972133082,2.0225641241426074e-48,2.785881276878238e-09
2007-10-26,5702.3,0.0236630759300167,0.0248235796673267,1,Bear,0.9999999915708031,6.084207298890324e-142,0.9999999915708031,2.649624193746531e-49,8.430014092317464e-09
2007-10-29,5905.9,0.0350822490200943,0.0256160858715133,1,Bear,0.9999999999236024,1.4510935505890234e-156,0.9999999999236024,1.7806461423149007e-54,7.715423440058004e-11
2007-10-30,5868.75,-0.0063101872703212,0.0258144878850269,1,Bear,0.9999999998090061,6.39790690009284e-157,0.9999999998090061,4.400328747971231e-55,1.9081320506775513e-10
2007-10-31,5900.65,0.0054208503605504,0.0253702611563016,1,Bear,0.9999999911233317,2.6813694681126473e-148,0.9999999911233317,3.541023805674105e-52,8.876535309491085e-09
2007-11-01,5866.45,-0.0058128334591682,0.0254730539006356,1,Bear,0.9999999887659214,9.471199254074252e-147,0.9999999887659214,6.440867910603427e-52,1.1233748373096554e-08
2007-11-02,5932.4,0.0111791720098521,0.0253783374757995,1,Bear,0.9999999779938664,7.172711037335982e-147,0.9999999779938664,1.469750940970009e-51,2.200671095810067e-08
2007-11-05,5847.3,-0.0144488366451027,0.0251208947187831,1,Bear,0.9999999951342033,5.346097174454957e-146,0.9999999951342033,1.2639582069425556e-50,4.865154837057096e-09
2007-11-06,5786.5,-0.0104523979345722,0.0235848354572101,1,Bear,0.999999630148591,2.369147088756817e-127,0.999999630148591,1.0122141518080075e-43,3.698520773009902e-07
2007-11-07,5782.35,-0.0007174438562189,0.0232566495890969,1,Bear,0.9999983267403324,2.9697879077596997e-117,0.9999983267403324,7.480002971688188e-41,1.6732601661485326e-06
2007-11-08,5698.75,-0.0145633219042624,0.0233890313295472,1,Bear,0.9999995352992471,1.2316404147997335e-118,0.9999995352992471,8.790089097358887e-43,4.647006784083288e-07
2007-11-09,5663.25,-0.0062489201760065,0.0230331641738506,1,Bear,0.999999605010167,2.0309932806464486e-117,0.999999605010167,5.782689091505992e-41,3.949892078091457e-07
2007-11-12,5617.1,-0.008182415879946,0.0209354989427861,1,Bear,0.9999955938207433,1.0089074602708431e-103,0.9999955938207433,1.2485459862866897e-34,4.406180078761803e-06
2007-11-13,5695.4,0.0138433149931216,0.0211789043034264,1,Bear,0.999994679088163,3.999625182300852e-100,0.999994679088163,2.1339420418082363e-34,5.32091261983276e-06
2007-11-14,5937.9,0.0416967040299787,0.0225596354628481,1,Bear,0.9999999349383891,8.205492821244896e-114,0.9999999349383891,1.658246951663276e-41,6.506235239671627e-08
2007-11-15,5912.1,-0.0043544372601523,0.0204556482144955,1,Bear,0.9999922201052642,5.447081571505496e-96,0.9999922201052642,4.92127531825295e-29,7.779894896646838e-06
2007-11-16,5906.85,-0.0008884038506469,0.0192123592080233,1,Bear,0.9999420071171664,7.109131649026596e-78,0.9999420071171664,6.380861571005571e-23,5.799288347069709e-05
2007-11-19,5907.65,0.0001354268062502,0.0190545303060996,1,Bear,0.9977032503650913,4.892325318921824e-68,0.9977032503650913,9.723515488867484e-21,0.00229674963533361
2007-11-20,5780.9,-0.0216887413027077,0.0164101115191892,1,Bear,0.9501086342329292,1.820919972258353e-51,0.9501086342329292,1.500558400586161e-14,0.04989136576633131
2007-11-21,5561.05,-0.0387724405517635,0.0188418420968731,1,Bear,0.9330071107902926,1.3726069952730393e-65,0.9330071107902926,2.5411931572543606e-22,0.06699288921001902
2007-11-22,5519.35,-0.0075268396213282,0.0186824940893079,3,High-Vol,0.6246509008040154,3.196873511753669e-65,0.3753490991963051,8.123488125476135e-21,0.6246509008040154
2007-11-23,5608.6,0.0160410342912176,0.0182372175302838,3,High-Vol,0.9291077823408216,1.6004202023405264e-61,0.07089221765857728,1.498913756048618e-19,0.9291077823408216
2007-11-26,5731.7,0.0217110368197606,0.0170584712231837,3,High-Vol,0.9946153072754617,2.3061235879372826e-55,0.00538469272476228,3.3353738066265713e-17,0.9946153072754617
2007-11-27,5698.15,-0.0058706100877474,0.0170522253325023,3,High-Vol,0.9997140767975441,2.344299976106938e-50,0.0002859232025404242,6.886576048209407e-16,0.9997140767975441
2007-11-28,5617.55,-0.014245934961244,0.0172000521562312,3,High-Vol,0.9998998854030408,2.023359504828011e-53,0.00010011459645046107,4.1536927802184193e-17,0.9998998854030408
2007-11-29,5634.6,0.0030305342621858,0.0172229330351468,3,High-Vol,0.999953326343204,6.285859528981235e-54,4.667365695652577e-05,6.105320406034603e-17,0.999953326343204
2007-11-30,5762.75,0.022488631273164,0.0178531026379301,3,High-Vol,0.9999234360246704,1.9880635735281263e-58,7.656397569871692e-05,2.237011150279952e-19,0.9999234360246704
2007-12-03,5865.0,0.0175876907757888,0.0180614801107661,3,High-Vol,0.9999567373169934,1.4115548789660474e-58,4.3262682763039506e-05,4.299848677632759e-18,0.9999567373169934
2007-12-04,5858.35,-0.0011344881306532,0.0178929582947112,3,High-Vol,0.9999858506089959,1.5972993416230845e-53,1.4149391608760154e-05,1.809551131410352e-16,0.9999858506089959
2007-12-05,5940.0,0.0138411393997681,0.0181303759829895,3,High-Vol,0.9999851007378678,2.2291439591634096e-54,1.4899262263341972e-05,9.050015713331545e-18,0.9999851007378678
2007-12-06,5954.7,0.002471690329951,0.0177396182375682,3,High-Vol,0.9999862094342037,5.771920218429192e-53,1.379056668021484e-05,6.465533965086089e-16,0.9999862094342037
2007-12-07,5974.3,0.0032861124381933,0.0176284751012822,3,High-Vol,0.9999883674739896,5.252983086224244e-49,1.1632526540060879e-05,8.819456861754362e-15,0.9999883674739896
2007-12-10,5960.6,-0.002295788991499,0.017486250906683,3,High-Vol,0.9999848908587436,1.2161065420659162e-46,1.5109140410875656e-05,8.754863250234877e-14,0.9999848908587436
2007-12-11,6097.25,0.0226667027061956,0.0178819051490978,3,High-Vol,0.9999756201894038,3.707476955813057e-49,2.4379811080041053e-05,1.3155349936952706e-15,0.9999756201894038
2007-12-12,6159.3,0.0101252848672968,0.0155678607553631,3,High-Vol,0.9999895242238669,9.4770217330303e-43,1.047576306225233e-05,1.3752777230825095e-11,0.9999895242238669
2007-12-13,6058.1,-0.0165669151578341,0.0160551004426856,3,High-Vol,0.9999581918372835,2.69948921459472e-42,4.180816192330289e-05,3.313778552878062e-13,0.9999581918372835
2007-12-14,6047.7,-0.0017181850945066,0.0160619057128678,3,High-Vol,0.9997641710157474,1.6346541273139064e-39,0.0002358289768318275,8.195568698837127e-12,0.9997641710157474
2007-12-17,5777.0,-0.045793517673222,0.0191963526284,3,High-Vol,0.9909476013753379,4.79829067101819e-67,0.009052398623824148,1.5548176649792769e-24,0.9909476013753379
2007-12-18,5742.3,-0.0060246898610917,0.0186239190554289,3,High-Vol,0.9972386581990814,4.069547687362556e-66,0.0027613418015986274,2.5533860009276166e-19,0.9972386581990814
2007-12-19,5751.15,0.0015400078738885,0.0162787869715475,3,High-Vol,0.9993090856604067,9.728269775845932e-50,0.0006909143350949991,3.769512415747137e-12,0.9993090856604067
2007-12-20,5766.5,0.002665475871931,0.0161342674857015,3,High-Vol,0.9995237983281514,2.800920156737732e-42,0.00047620166144320873,1.0779126096437338e-11,0.9995237983281514
2007-12-24,5985.1,0.0372077366242568,0.0177080941822833,3,High-Vol,0.9991174043373011,9.429265895732268e-54,0.0008825956620922746,3.6942294457387846e-17,0.9991174043373011
2007-12-26,6070.75,0.014209108614922,0.0173727138688125,3,High-Vol,0.9998384390994312,9.734566935019892e-50,0.00016156090100560155,6.087689395733843e-14,0.9998384390994312
2007-12-27,6081.5,0.0017692201533186,0.017253915177403,3,High-Vol,0.9998896954579518,7.184398094113904e-47,0.00011030454240592887,3.088441658957311e-13,0.9998896954579518
2007-12-28,6079.7,-0.0002960234209033,0.0167847636719869,3,High-Vol,0.9998560114700147,1.2905459332440848e-45,0.00014398852481878433,4.272373322046143e-12,0.9998560114700147
2007-12-31,6138.6,0.0096413504753616,0.0168306721307363,3,High-Vol,0.9999335110537297,2.2436381627745293e-42,6.648893888215341e-05,7.8141312762467e-12,0.9999335110537297
2008-01-01,6144.35,0.0009362572378829,0.0162848203804328,3,High-Vol,0.9999856792353488,2.3346029847314185e-38,1.4320674913239403e-05,9.020180709146869e-11,0.9999856792353488
2008-01-02,6179.4,0.0056882190089787,0.0159455627437972,3,High-Vol,0.9999952182520886,6.829182778841978e-36,4.781673261868438e-06,7.539840390150425e-11,0.9999952182520886
2008-01-03,6178.55,-0.0001375632692056,0.0159347927979068,3,High-Vol,0.9999941236519444,1.5411642533329984e-36,5.876291286152774e-06,5.724007748314543e-11,0.9999941236519444
2008-01-04,6274.3,0.0153783089019325,0.0159951501957205,3,High-Vol,0.9999922588003255,3.6734961209403156e-38,7.741186560483446e-06,1.2823004946855673e-11,0.9999922588003255
2008-01-07,6279.1,0.0007647330976352,0.0160011968495296,3,High-Vol,0.9999921031342485,9.661827321619623e-39,7.896848777431711e-06,1.6176454984123785e-11,0.9999921031342485
2008-01-08,6287.85,0.0013925417725031,0.0160028511809373,3,High-Vol,0.9999958174427023,3.313364352366773e-36,4.182436646978924e-06,1.2136722998345882e-10,0.9999958174427023
2008-01-09,6272.0,-0.0025239168324325,0.0160065734933821,3,High-Vol,0.9999951349900692,2.2228057513319587e-35,4.864837130569423e-06,1.7222898308364176e-10,0.9999951349900692
2008-01-10,6156.95,-0.0185137579900783,0.015930595767839,3,High-Vol,0.9999932243238066,6.084861666691097e-38,6.775670051548716e-06,5.57015970585184e-12,0.9999932243238066
2008-01-11,6200.1,0.006983895895204,0.0158458272910655,3,High-Vol,0.9999975361655172,2.3097329859970764e-37,2.463821430807879e-06,1.2667845942433304e-11,0.9999975361655172
2008-01-14,6206.8,0.0010800442739593,0.0153386279483694,3,High-Vol,0.9999836589693609,4.481774667672919e-34,1.6340127844963192e-05,9.025945071833753e-10,0.9999836589693609
2008-01-15,6074.25,-0.02158694041212,0.016159863106412,3,High-Vol,0.999203052155062,1.739736531815591e-39,0.0007969478445197409,1.109900889065321e-12,0.999203052155062
2008-01-16,5935.75,-0.0230651357398571,0.0132998841497328,3,High-Vol,0.9911698631068513,6.514416294751724e-33,0.008829746847894544,3.9004608993278855e-07,0.9911698631068513
2008-01-17,5913.2,-0.0038062490304171,0.0132442282888775,3,High-Vol,0.9383716179371688,9.859562861881872e-27,0.06162456763016025,3.814432249949104e-06,0.9383716179371688
2008-01-18,5705.3,-0.0357915726619666,0.015646166968983,1,Bear,0.887948895784419,3.061406818306891e-63,0.887948895784419,2.9969018747994784e-14,0.11205110421595608
2008-01-21,5208.8,-0.0910460644423158,0.0255666595208279,1,Bear,1.0,8.182770699133159e-197,1.0,4.9748182234931064e-80,5.066578200911255e-18
2008-01-22,4899.3,-0.061257165171845,0.0264586485471334,1,Bear,1.0,1.0477431071064648e-259,1.0,6.363660459556023e-104,4.603524552811351e-21
2008-01-23,5203.4,0.0602199203082917,0.0303842753338253,1,Bear,1.0,6.51376e-319,1.0,1.6505766648382075e-142,4.958540993756042e-27
2008-01-24,5033.45,-0.0332066243848704,0.0308135663934164,1,Bear,1.0,6.286059471022874e-300,1.0,1.200085894999656e-139,3.370754791516071e-24
2008-01-25,5383.35,0.0672052232789039,0.0352475698575826,1,Bear,1.0,0.0,1.0,1.2930846931523765e-185,5.976128370787395e-34
2008-01-28,5274.1,-0.0205028082791942,0.0351842678139556,1,Bear,1.0,0.0,1.0,2.6808099840088323e-180,6.948696428232413e-30
2008-01-29,5280.8,0.0012695527006227,0.0351885971434914,1,Bear,1.0,0.0,1.0,3.751497768793874e-176,6.695668679595286e-29
2008-01-30,5167.6,-0.0216692372884148,0.0351777031367778,1,Bear,1.0,0.0,1.0,7.908681628346896e-178,2.2922904143785563e-29
2008-01-31,5137.45,-0.0058515166891133,0.0351256100996621,1,Bear,1.0,0.0,1.0,4.6562156014752986e-179,2.4383249137305263e-29
2008-02-01,5317.25,0.0343994049976215,0.0360716304384134,1,Bear,1.0,0.0,1.0,2.441555582898683e-190,5.9103398197545064e-30
2008-02-04,5463.5,0.0271333576161456,0.0368919993335674,1,Bear,1.0,0.0,1.0,8.909540821453623e-197,3.3347697828028744e-28
2008-02-05,5483.9,0.0037269166400856,0.0369234847205765,1,Bear,1.0,0.0,1.0,6.2137233750285644e-201,1.622955937781957e-28
2008-02-06,5322.55,-0.0298640148456467,0.0372598458082591,1,Bear,1.0,0.0,1.0,1.3152280794269569e-201,2.510488610709116e-30
2008-02-07,5133.25,-0.0362135249696309,0.0377248300693727,1,Bear,1.0,0.0,1.0,6.89909328292605e-213,2.2751906723297493e-32
2008-02-08,5120.35,-0.0025161907634501,0.037571255191154,1,Bear,1.0,0.0,1.0,8.37043983090954e-209,6.515240446387903e-32
2008-02-11,4857.0,-0.0528018327264131,0.0386829891544462,1,Bear,1.0,0.0,1.0,1.7494853864290578e-234,5.027878137370881e-39
2008-02-12,4838.25,-0.0038678782652841,0.0386610645938944,1,Bear,1.0,0.0,1.0,4.5283225891440816e-234,1.8466646439681817e-36
2008-02-13,4929.45,0.0186743348666613,0.03912066164426,1,Bear,1.0,0.0,1.0,1.6508295994300995e-231,1.8540362350510316e-35
2008-02-14,5202.0,0.0538157470614748,0.0415895673629051,1,Bear,1.0,0.0,1.0,8.444124860430013e-258,5.563946973714048e-40
2008-02-15,5302.9,0.01921067370012,0.0413621500941239,1,Bear,1.0,0.0,1.0,7.508683822177584e-241,4.55910307041855e-36
2008-02-18,5276.9,-0.004915036643682,0.0359089074085546,1,Bear,1.0,0.0,1.0,1.2273326192788072e-165,6.472670880975006e-25
2008-02-19,5280.8,0.0007387973095261,0.03282725531595,1,Bear,1.0,6.555652358024187e-278,1.0,5.117462222608581e-123,2.4843231052962048e-20
2008-02-20,5154.45,-0.0242171821470765,0.0305318219450252,1,Bear,1.0,1.1386262777495397e-240,1.0,4.342789638740074e-106,1.9018882469898114e-16
2008-02-21,5191.8,0.0072200386132638,0.0295738102533915,1,Bear,1.0,8.549033989670305e-213,1.0,1.4712245640297618e-90,2.0963591190536343e-13
2008-02-22,5110.75,-0.0157342933756309,0.0254036635159185,1,Bear,0.9999999975116225,8.891990648043108e-172,0.9999999975116225,6.972203101339576e-67,2.4885634547854522e-09
2008-02-25,5200.7,0.0174470674291791,0.0254132238721202,1,Bear,0.9999999822630344,1.1962212690753898e-166,0.9999999822630344,7.338288773872085e-62,1.773624526358909e-08
2008-02-26,5270.05,0.0132466182621382,0.0256025094043591,1,Bear,0.999999984735041,8.908092543641434e-165,0.999999984735041,1.2255724597620194e-61,1.5265509676180878e-08
2008-02-27,5268.4,-0.0003131390315431,0.0250959958794887,1,Bear,0.9999999304473046,1.82509469323219e-155,0.9999999304473046,2.3651226836807934e-55,6.955299850774548e-08
2008-02-28,5285.1,0.0031648294763129,0.0250480215178353,1,Bear,0.9999999691372072,3.09524199584366e-147,0.9999999691372072,8.865030962881354e-53,3.08634641607645e-08
2008-02-29,5223.5,-0.0117238653236416,0.0239507337315292,1,Bear,0.9999999244246311,2.9775943170157495e-144,0.9999999244246311,2.860357308719767e-50,7.557589205996819e-08
2008-03-03,4953.0,-0.0531742216893249,0.0256751701829874,1,Bear,1.0,1.417341139768248e-178,1.0,5.612506307646922e-72,3.8341700742943953e-13
2008-03-04,4864.25,-0.0180809122367522,0.0257522578519192,1,Bear,0.999999999990905,4.4533696456989743e-187,0.999999999990905,2.8492056937372216e-75,9.301457242089197e-12
2008-03-05,4921.4,0.0116805015029143,0.0253987252098694,1,Bear,0.9999999996416591,1.3559682372234205e-177,0.9999999996416591,3.629805174146914e-68,3.5788132191077485e-10
2008-03-07,4771.6,-0.0309113644466088,0.0250694240981494,1,Bear,0.9999999999672582,2.1736591672099086e-177,0.9999999999672582,5.2542257452229284e-65,3.3414569932585076e-11
2008-03-10,4800.4,0.0060175693494953,0.0251622403968006,1,Bear,0.9999999995743565,8.208849386468642e-170,0.9999999995743565,6.933141382928922e-65,4.2492884225185426e-10
2008-03-11,4865.9,0.0135524456146336,0.0225169650340482,1,Bear,0.9999999538140412,9.154763454542035e-148,0.9999999538140412,1.3925054658449893e-46,4.6185217603577976e-08
2008-03-12,4872.0,0.0012528370178129,0.0224986796570396,1,Bear,0.9999999738411137,7.687208567908778e-136,0.9999999738411137,4.945223645936931e-44,2.6159758372402565e-08
2008-03-13,4623.6,-0.0523309079696206,0.024925875338921,1,Bear,1.0,4.742952112910458e-170,1.0,8.071262636324928e-67,6.478143824290393e-14
2008-03-14,4745.8,0.0260863939375448,0.0222106996446689,1,Bear,0.9999999980045686,4.499627420397744e-165,0.9999999980045686,1.0767159964826515e-57,1.9959741610598583e-09
2008-03-17,4503.1,-0.0524939678853891,0.0238904842347008,1,Bear,1.0,2.3797134005482308e-179,1.0,4.2354882958802843e-69,1.9570496814822227e-13
2008-03-18,4533.0,0.0066179234685812,0.0241114606823039,1,Bear,0.9999999998581188,4.057062212969826e-176,0.9999999998581188,2.7820033993615516e-69,1.4138639468298294e-10
2008-03-19,4573.95,0.0089931922310144,0.0243313125537455,1,Bear,0.9999999996762199,2.1807157461468524e-172,0.9999999996762199,7.667324556564042e-67,3.2353604649087137e-10
2008-03-24,4609.85,0.007818154328505,0.0242051868231465,1,Bear,0.9999999986648618,9.890484483460137e-172,0.9999999986648618,2.384168319250067e-62,1.3351531250783157e-09
2008-03-25,4877.5,0.0564374749968973,0.0278089905351484,1,Bear,1.0,1.6105233233497516e-212,1.0,2.3603711547361714e-89,2.695341238940718e-14
2008-03-26,4828.85,-0.0100244494379141,0.0277018023938367,1,Bear,0.9999999999890861,9.421934591864915e-199,0.9999999999890861,3.6719433343074195e-83,1.0729340900286727e-11
2008-03-27,4830.25,0.0002898820821408,0.0273033895627391,1,Bear,0.9999999999818101,6.910168859024686e-194,0.9999999999818101,2.145691806257281e-79,1.8189024788136773e-11
2008-03-28,4942.0,0.0228718814070624,0.0276996771949756,1,Bear,0.999999999994543,3.38670313158475e-204,0.999999999994543,4.541144579588411e-83,5.7915693222992954e-12
2008-03-31,4734.5,-0.0428939831250006,0.0290676556968567,1,Bear,1.0,3.4749944276810716e-234,1.0,3.791514573085815e-102,5.204221998330044e-16
2008-04-01,4739.55,0.0010660700499319,0.0290391009530657,1,Bear,1.0,1.8150262940401086e-224,1.0,6.954170683545416e-101,3.1920876146783744e-14
